cons_name,year,month,precip_mm,tmean_c,tmax_c,cdd,aod
New Juaben North,2019,8,46.44232576578657,24.56884654599645,28.243822379362104,79.63424292588844,0.3850034571867581
Botianor Ngleshie,2019,8,24.37457761375954,24.72587072343301,26.90022554597441,84.50199242642152,0.4053932720962873
Ketu South,2019,8,11.951554123881165,25.161865969719926,27.653119344439837,98.0178450613171,0.3033321014922311
Krachi West,2019,8,113.44428081433152,25.93031758164072,28.67029059353048,121.8398450308608,0.3328805393132729
Akwatia,2019,8,44.416200726047386,24.437621473429044,28.141648683875705,75.56626567630238,0.2654619759387532
Suaman,2019,8,60.485707785784136,24.237471179934253,27.815230021572177,69.36160657796465,0.1474405313415903
Jaman North,2019,8,78.28383016100479,24.729108533304785,28.573696426150654,84.60236453244818,0.2714592721550772
Krachi East,2019,8,115.75110911253212,25.687475518971038,28.06364914877692,114.31174108810018,0.2964480795257058
Korle Klottey,2019,8,15.707394177573066,24.75527778543443,27.02719687184981,85.41361134847068,0.3049284363888463
Tempane,2019,8,171.08725824180783,25.431771450679115,28.794278682369388,106.38491497104908,0.274250288831784
Okere,2019,8,43.7324709424832,24.55008325953756,28.240737949863668,79.05258104566545,0.34364794406122
Ablekuma Central,2019,8,18.312756739922293,24.77515176156864,27.109556872233437,86.02970460862895,0.4922168673429792
Ayawaso North,2019,8,15.99185810729808,24.75527778543443,27.02719687184981,85.41361134847068,0.4207347226940717
Shai Osudoku,2019,8,24.321458882543773,25.216222742982083,28.32760759447266,99.70290503244948,0.3072056799957934
Techiman North,2019,8,80.37521165206057,24.54894888944957,28.347980167664257,79.01741557294146,0.1572945327509041
Atebubu Amantin,2019,8,104.1483050523232,26.15142928702937,30.418138083462928,128.69430789791005,0.3477100412459548
Ablekuma South,2019,8,18.868032601482632,24.77515176156864,27.109556872233437,86.02970460862895,0.3504777914614121
Ayawaso Central,2019,8,13.265748506937271,24.75527778543443,27.02719687184981,85.41361134847068,0.3548256704656586
Nkoranza North,2019,8,87.28291038159317,25.53684677000503,29.684648034071163,109.64224987014514,0.2446169801689593
Berekum West,2019,8,66.0934136497542,24.671915039927622,28.256026153046182,82.82936623775299,0.2225961912705032
Keta,2019,8,15.211092545200554,25.3001902437891,27.84556446299032,102.30589755746124,0.1993145571602605
Jaman South,2019,8,73.68843244881467,24.66780225773294,28.219414584146204,82.70186998971458,0.1878473108750585
Biakoye,2019,8,94.10230981864308,25.20438749849273,27.733755870939127,99.33601245327964,0.2345491887926603
Ayensuano,2019,8,38.63626678314741,24.599052952186177,28.239930748765037,80.57064151777216,0.8316951141112183
Gomoa East,2019,8,25.63744303267734,24.747443190200613,27.48863179177774,85.1707388962136,0.3771632241229158
Zabzugu,2019,8,146.74294531348485,25.37234442168021,29.029795717087783,104.54267707209009,0.354922840962718
Techiman South,2019,8,74.1395019453043,24.591002459295456,28.26069777732701,80.32107623815652,0.2568765291370106
Akuapim North,2019,8,48.20990292433879,24.55725328259099,28.09093326956858,79.27485176032044,0.345866430421153
Ejura/ Sekyedumase,2019,8,77.45440164222167,25.436674732930253,29.43978457168812,106.53691672083812,0.2839226242469537
Ajumako Enyan Esiam,2019,8,28.62556083529141,24.65331986195108,27.543981553288614,82.25291572048235,0.3397422171307264
Nkoranza South,2019,8,81.36986835842735,25.358917515019343,29.190766361593976,104.12644296560948,0.3386468540521877
Aowin,2019,8,56.90335492000269,24.288708224481056,27.744987801425317,70.94995495890817,0.2831575685542066
Bunkpurugu,2019,8,159.07730315707184,24.90491474971005,28.321757305726614,90.05235724100471,0.2999552264108179
Sunyani West,2019,8,63.29214710388186,24.832585064962487,28.44562445299838,87.81013701382938,0.189809723454003
Upper Denkyira East,2019,8,49.404802836123714,24.6112836815317,28.14399090621689,80.94979412748825,0.3468218143310979
Kumawu,2019,8,77.58074389513203,25.787949789807595,29.837624217486827,117.42644348402688,0.3623975031687305
Nandom,2019,8,249.655158415812,25.39510087031133,29.07309926242046,105.2481269796512,0.3338746899224807
Amenfi West,2019,8,49.24027662254518,24.34176426265921,27.7224384870604,72.59469214243325,0.2285474810373952
Nsuta/ Kwamang/ Beposo,2019,8,81.42708669350338,25.703350442599213,29.74917556884946,114.80386372056698,0.3049119000558511
Buem,2019,8,112.60360927785123,24.29814340593078,27.2441238284659,71.242687291015,0.2962676167532843
Ada,2019,8,15.468551340546355,24.879419062254616,26.616565174656387,89.26199092989266,0.2944621940821483
Dormaa East,2019,8,57.53363214018909,24.61918615370936,28.17132782848492,81.19477076499015,0.3365009627727857
Abura Asebu Kwamankese,2019,8,21.1876223386862,24.58956022085692,27.31859251612236,80.27636684656947,0.2476998393854749
Akuapim South,2019,8,47.12202976060783,24.664832436712164,28.05384967724252,82.60980553807802,0.2547038327526132
Mampong,2019,8,73.00985223012515,25.176687074374858,29.1113387102612,98.47729930562063,0.2730894521224083
Offinso North,2019,8,64.819798635653,24.71189812480701,28.29132012519765,84.06884186902657,0.257436005902607
Sunyani East,2019,8,62.79767096266224,24.79439234662581,28.395998804318403,86.62616274540117,0.3944010436079017
Ningo Prampram,2019,8,23.50867739478651,25.07123359127821,27.43914767475805,95.20824132962504,0.2998702698827916
Achiase,2019,8,43.956105784117945,24.70099911433867,28.36579793922713,83.73097254449728,0.3169043161726469
Ellembele,2019,8,50.682616731557104,24.283393881792133,26.696253260881576,70.7852103355594,0.1686945493088255
Dormaa West,2019,8,56.12114973194848,24.68249260862684,28.280322971631197,83.15727086743361,0.3264877276326208
EKUMFI,2019,8,22.312217186454014,24.5442527309934,26.43921872418228,78.87183466079529,0.2575149751812683
Upper West Akim,2019,8,32.21905458678762,24.87420162632191,28.491751023959544,89.10025041597963,0.2569470404984424
Tano North,2019,8,63.7643133956707,24.64469096426129,28.19148428270102,81.98541989210459,0.2886802383127759
Twifo Ati Morkwaa,2019,8,46.44405949179142,24.616633696151677,28.06813097692565,81.11564458070264,0.3095388705496601
Hohoe,2019,8,115.97576889316738,23.950654153689527,27.099596817967853,60.47027876437527,0.3171505314348742
Kpone Katamanso,2019,8,29.307291657642924,25.15391972310442,28.011791008950635,97.7715114162348,0.331073607394694
Evalue Ajomoro Gwira,2019,8,43.27034539883852,24.461568566157617,26.9282933593993,76.3086255508834,0.184324092161851
Afram Plains North,2019,8,77.16567076167527,25.875693804274917,28.99598118606452,120.14650793251202,0.2471949146488982
Assin South,2019,8,40.15913122331627,24.44154457016085,27.85988207795329,75.68788167498793,0.2801454862041253
Cape Coast South,2019,8,17.253865842088413,24.636568895121005,27.27429259377824,81.73363574875302,0.2912604603444458
Asutifi North,2019,8,54.43026656170398,24.762504903560348,28.35033673262128,85.63765201037096,0.1967651000477681
Sekyere Afram Plains,2019,8,66.40406768005506,24.7262715526446,28.29606121372242,84.51441813198392,0.1199222173849949
Assin North,2019,8,51.08790722303611,24.737412761967114,28.38689625854578,84.85979562097415,0.3448485547841948
Domeabra/ Obom,2019,8,35.91571037625475,24.93534871088269,28.234051283721367,90.9958100373599,0.3759178082191781
Shama,2019,8,30.807594391466917,24.47473212369565,26.522590146756404,76.71669583456465,0.3554189719474624
Ahafo Ano South East,2019,8,63.55235737054357,24.57647397780423,28.092507743273742,79.87069331193757,0.2813684626647145
Asikuma Odoben Brakwa,2019,8,40.089286291217455,24.673657040463805,28.215808921083664,82.88336825438074,0.342976887895821
Nadawli Kaleo,2019,8,247.95276145398,25.10278782134092,28.741794316789385,96.18642246156466,0.2778847918890072
Afram Plains South,2019,8,55.64723408629693,25.944243387225416,29.332949146409543,122.27154500399092,0.2639463331268821
Essikadu Ketan,2019,8,32.412012221629666,24.483493457223243,26.4548774786297,76.98829717392096,0.405885523613963
Bawku Central,2019,8,201.95542886376887,25.492162393426412,28.856350321612,108.25703419622056,0.2569445182880022
Sekondi,2019,8,31.370036820050867,24.51120622224508,26.616361563133605,77.84739288959825,0.3254885057471264
Afigya Sekyere East,2019,8,74.96636206533289,24.54397785630573,28.149643108685414,78.86331354548082,0.2822579369797861
Awutu Senya East,2019,8,29.418204093746446,24.810017926249497,27.7002394624896,87.11055571373433,0.3740003311562065
Pusiga,2019,8,200.3578939560913,25.327497707789277,28.695287043152646,103.1524289414669,0.2584255142002761
Effia,2019,8,30.280125087964336,24.64366876745737,26.72345344789568,81.95373179117911,
Offinso South,2019,8,62.38170392259378,24.69403787255272,28.220298264979995,83.5151740491323,0.1895857231416094
Agona East,2019,8,28.566712993761644,24.814072738886868,28.211603887581365,87.23625490549516,0.3219793199201052
Ahanta West,2019,8,32.238532190412265,24.645286890127803,26.6106834079183,82.00389359395915,0.2140318617608096
Zebilla,2019,8,186.72610401003195,25.437875802197983,28.77886030017816,106.5741498681404,0.2332182760831457
Afadjato South,2019,8,78.04806507916136,24.820351260245367,27.956321047284245,87.43088906760538,0.2337172921034968
Takoradi,2019,8,32.64369589546947,24.51120622224508,26.616361563133605,77.84739288959825,0.4594168962350781
Asutifi South,2019,8,51.73960670622072,24.968746862716507,28.51021299199896,92.03115274420864,0.1992065593540269
Lambussie Karne,2019,8,261.45772725592377,25.21177508962582,28.818093162225622,99.56502777840008,0.3136535241251547
Bia East,2019,8,55.74518340012156,24.57831897872321,28.2001753535878,79.92788834042064,0.2809377153904347
Tema West,2019,8,23.59770386125266,25.039330267552504,27.67115295576828,94.21923829412734,0.2792322824236023
Ayawaso West Wuogon,2019,8,18.41461118734219,24.754164724084163,27.104473804777303,85.37910644661187,0.3534790569895221
Juaboso,2019,8,49.94673853304096,24.48702811288233,28.156660290004307,77.09787149935163,0.1857995026981272
North Dayi,2019,8,89.01258859283935,25.61441906531016,28.29877943240665,112.0469910246144,0.175581488667815
Ledzokuku,2019,8,21.446961801613966,24.75527778543443,27.02719687184981,85.41361134847068,0.2966615833877953
Ahafo Ano North,2019,8,61.40448059893728,24.82955724521234,28.36624150574356,87.71627460158264,0.2142172786720322
Asante Akim North,2019,8,66.9826355343642,25.147813901537067,28.9151971564704,97.58223094766105,0.2974274793013341
Sissala West,2019,8,291.9550328599991,25.117913025582293,28.630308103095693,96.655303793052,0.2944713788135725
Cape Coast North,2019,8,20.43821870008887,24.621553393059077,27.28590071208479,81.26815518483295,0.271768012362372
Krowor,2019,8,22.630613629858704,25.039330267552504,27.67115295576828,94.21923829412734,0.3055509115839058
Bia West,2019,8,57.21165755110792,24.597181201253264,28.265988050073,80.51261723885595,0.2122601280359672
Chiana Paga,2019,8,223.60560188823075,25.36079331686216,28.765318147541937,104.18459282272563,0.3101482090929515
Mpohor,2019,8,43.36497538428555,24.46359883914881,27.519370136988822,76.37156401361474,0.1929759489931563
Asunafo North,2019,8,47.125867579545705,24.71289415535469,28.270319254801827,84.09971881600293,0.2360629209684551
Dadekotopon,2019,8,17.763959268162694,24.75527778543443,27.02719687184981,85.41361134847068,0.3048711551078546
Bongo,2019,8,207.0590245248108,25.438113747745184,28.80039702367876,106.58152618009947,0.2381777712526635
Obuasi East,2019,8,36.04312163805984,24.563511700573063,28.158243686535776,79.46886271776565,0.2937905527308511
Atwima Nwabiagya North,2019,8,57.74645803010583,24.813271957022657,28.368117211334454,87.21143066770114,0.1328796017535519
Ablekuma North,2019,8,20.44274292923683,24.793484555144577,27.185530038133944,86.59802120948083,0.4397241420919417
Manso Nkwanta,2019,8,66.63971137548755,24.64962354200789,28.26036893247574,82.13832980224265,0.3304214987140519
Ho West,2019,8,48.09688525249357,24.72002528917484,28.22667815954476,84.3207839644188,0.2637348642458783
Ayawaso East,2019,8,14.800023927670573,24.75527778543443,27.02719687184981,85.41361134847068,0.3734353680199238
Nabdam,2019,8,184.90829561969727,25.42061983681221,28.763676242741333,106.03921494118224,0.2441819004540016
Atwima Nwabiagya South,2019,8,55.86073377366056,24.78608494979069,28.35709034891113,86.36863344351174,0.3272202572347266
Kwabre East,2019,8,68.70091744897394,24.44559276991011,27.950827264608947,75.81337586721301,0.2123772954924874
Afigya Kwabre South,2019,8,54.77971318867919,24.58100469048945,28.120659598338232,80.01114540517365,0.155
Damongo,2019,8,109.57754197205588,25.401444605452998,29.480874884766955,105.44478276905832,0.2391310833729426
Afigya Kwabre North,2019,8,61.14117541382614,24.517335215251386,28.03383185483001,78.03739167279396,0.2526508313539192
Effiduasi/ Asokore,2019,8,82.57850717890146,24.70484706367885,28.25198550859189,83.85025897404175,0.3358132281770927
Okaikwei South,2019,8,13.185729026794434,24.75527778543443,27.02719687184981,85.41361134847068,0.3538443861177333
Abetifi,2019,8,48.42730437756915,24.874257988707125,28.750961534952943,89.10199764992187,0.3375696185305379
Berekum East,2019,8,65.11260996386959,24.74329454980028,28.37639223262466,85.04213104380865,0.2981116062386064
Builsa South,2019,8,199.10228224652096,25.654534064529265,29.15951482673428,113.29055600039518,0.296442340527093
Ejisu,2019,8,71.49895756877618,24.61377949154954,28.143597750689825,81.02716423803398,0.324930483795209
Yunyoo,2019,8,179.51733664810203,25.55086260349818,29.038961561718,110.07674070844892,0.2892471147181374
Ho Central,2019,8,34.26166644368773,25.10938485887825,28.903814706839256,96.39093062522343,0.2980425287356318
Nalerigu Gambaga,2019,8,173.12434870987826,25.04618999831641,28.37980095412149,94.43188994780988,0.2441843364714112
Gomoa Central,2019,8,28.533752779305544,24.588222778555465,26.94756563189802,80.2349061352187,0.3586629160526279
Asunafo South,2019,8,46.82905671690556,24.68939548511373,28.19887771363512,83.3712600385195,0.2180854684657366
Odododiodioo,2019,8,17.810163497924805,24.77515176156864,27.109556872233437,86.02970460862895,0.2633348416289592
Walewale,2019,8,192.79862392621885,25.748348816950585,29.183907401191643,116.19881332547288,0.2751021585254656
Dormaa Central,2019,8,56.05793672848179,24.62513948238285,28.19245260344316,81.37932395386908,0.21478837487354
Hemang Lower Denkyira,2019,8,36.03020161874229,24.41319288658,27.654990626739345,74.80897948398132,0.3320383988407898
South Dayi,2019,8,33.11822272608501,25.416641827706563,28.411246896273475,105.91589665890471,0.2124590941343029
Asante Akim Central,2019,8,55.4528418758272,24.707833973744304,28.500537909411477,83.94285318607021,0.2676764101753832
Efutu,2019,8,25.01020891195087,24.794177986620376,27.132543023137902,86.61951758523183,0.3380798866458298
Atwima Mponua,2019,8,57.846921933836526,24.60571128911682,28.1266814973377,80.77704996261986,0.323298411757364
Mfantseman,2019,8,20.62413784902895,24.64892331990537,27.15500862527525,82.11662291706676,0.2839146595269359
Tema Central,2019,8,23.36385897565064,25.233000609695356,27.90195371566284,100.22301890055404,0.2793153310996462
Suame,2019,8,50.52736748440166,24.630684109751204,28.21464440614347,81.55120740228799,
Jomoro,2019,8,51.19282911946195,24.30614934341756,26.578852318345817,71.49062964593587,0.2959973785365853
Ablekuma West,2019,8,20.364458084106445,24.77515176156864,27.109556872233437,86.02970460862895,0.3172482993197278
Karaga,2019,8,182.82538771135904,25.733262982379248,29.16263942941765,115.73115245375898,0.262014279654982
Okaikwei Central,2019,8,13.251577301641529,24.75527778543443,27.02719687184981,85.41361134847068,0.4187853987583571
Old Tafo,2019,8,53.049742579765216,24.55613675817248,28.123339305738,79.24023950334791,
Tarkwa Nsuaem,2019,8,47.43147300922113,24.454607558339852,27.468460543386097,76.09283430853628,0.2077366310160427
Wa East,2019,8,236.72520157724875,25.2268003687026,28.88573171808696,100.03081142977392,0.2847211478968794
Manhyia South,2019,8,58.2070458369015,24.56264527076809,28.134844272561548,79.44200339381209,
Mpraeso,2019,8,55.2851722290543,24.24706244489233,27.95361712795392,69.65893579166607,0.327852319016487
Gomoa West,2019,8,28.42817541348033,24.46057835821884,26.235774523072863,76.27792910478306,0.2967061533671913
Bantama,2019,8,48.67456027934344,24.66405652476848,28.27885443231313,82.58575226782273,
Asante Akim South,2019,8,47.79439500429992,24.945280418518436,28.65343896599485,91.30369297407276,0.1572982447862602
Kumbungu,2019,8,191.67383735194625,25.983728379325647,29.510239941786708,123.49557975908832,0.2603126262431864
Komenda Edina Eguafo Abirem,2019,8,24.114290613133686,24.496882809370952,26.95616402454127,77.403367090501,0.2722048513194002
Krachi Nchumuru,2019,8,112.49357460104756,25.56172736574849,28.604850046881165,110.41354833820894,0.3313062661114416
Kwadaso,2019,8,50.51073208951755,24.687106782784515,28.308114425481325,83.30031026631906,
Bolgatanga Central,2019,8,207.4421306328044,25.61670155705733,29.01239934912836,112.11774826877836,0.2454328752446104
Sawla Tuna Kalba,2019,8,154.8961798630934,25.005275073183647,28.70127219132956,93.16352726869044,0.2186384800713117
Nanton,2019,8,156.5512683398212,25.762439469933945,29.18190145787109,116.63562356795228,0.2217083904134025
Tolon,2019,8,163.2741640232915,25.956452636054404,29.570050654987863,122.65003171767508,0.2236852481126019
Tano South,2019,8,68.78512432988867,24.74498231777468,28.290285796884767,85.09445185101431,0.2969076401410157
Yendi,2019,8,142.57752197346434,25.456969512005426,29.04873250396777,107.1660548721718,0.3561483907269862
Sagnarigu,2019,8,147.50143361697226,25.807792302966156,29.255861564923727,118.04156139194964,0.2834864868918353
Tamale Central,2019,8,141.38376507904002,25.824775779788546,29.30007779288704,118.56804917344624,0.2942456395348836
Tamale South,2019,8,127.3803747670866,25.883601929072285,29.3387285367232,120.39165980124083,0.2925055642300065
Atiwa West,2019,8,47.97086280660096,24.727495794818328,28.57987709050945,84.55236963936484,0.3103960995789318
Bodi,2019,8,47.34083602321058,24.364997718408503,27.952359261933275,73.3149292706629,0.139643316861276
Yapei Kusawgu,2019,8,109.65775044134934,26.12964934135801,29.93207756839317,128.01912958211986,0.2231317819817226
Fanteakwa North,2019,8,45.92499192582183,24.95128845237884,28.20522113361656,91.48994202373927,0.2717525484625298
Salaga South,2019,8,92.21705254941924,26.20304866210284,29.78403519411261,130.29450852518738,0.3180247801719114
Asene Akroso Manso,2019,8,35.2275012656605,24.70130219917503,28.32572636177812,83.74036817442374,0.2021597682119205
Agotime Ziope,2019,8,23.798859250392105,25.324854536406725,29.243209803857383,103.07049062860943,0.3405740728219342
Bimbilla,2019,8,116.92313340977356,25.35014354182376,28.871912859580117,103.85444979654284,0.3667385569516941
Nsawam Adoagyiri,2019,8,38.84332797753264,24.896466919370628,28.31660061045852,89.79047450048908,0.438
Anyaa Sowotuom,2019,8,24.69430855891151,24.80098983600584,27.21663276918474,86.830684916179,0.4319856429463171
Wulensi,2019,8,122.37974877039848,25.274234504655432,29.08768105999998,101.50126964431855,0.3347726224648252
Weija Gbawe,2019,8,29.482098560920956,24.78232718154632,27.217852735055327,86.25214262793438,0.3779437586134216
Banda,2019,8,74.79498764799466,25.4969370102116,29.72114807275849,108.40504731655486,0.5128580050585171
Kintampo North,2019,8,75.26433867773027,26.23338411702609,30.442409706934978,131.23490762782532,0.2255963094396597
Sefwi Wiawso,2019,8,51.42848910069113,24.56387033317053,28.07701425420065,79.47998032828585,0.1776849649283317
Nkwanta North,2019,8,126.88099190708942,25.248665403672607,29.05582054408553,100.7086275138496,0.357585103473425
Assin Central,2019,8,49.72332870724449,24.511077145470924,28.13737696863937,77.84339150959707,0.3437683525543052
Kpandai,2019,8,101.47782046671584,25.673780684916892,28.95451084077958,113.88720123242187,0.3361053120913344
Bosome Freho,2019,8,48.34655824722933,24.68183375656221,28.325046388819,83.13684645342494,0.3687224033535164
Pru East,2019,8,96.17733014298965,26.2128631889857,30.10384943014655,130.598758858562,0.3939613002792611
Akatsi North,2019,8,22.25004903842685,25.362460472713504,29.15193914273989,104.23627465412046,0.1611807159810127
Sene West,2019,8,98.09598784386334,26.06312120377261,29.947350978834063,125.95675731694244,0.3239432174792523
Fomena,2019,8,42.16764988772946,24.39038592012246,27.95610342258669,74.10196352379725,0.3164379149064575
Central Tongu,2019,8,21.448738990293663,25.43437641238093,28.83840382776737,106.4656687838038,0.2206113614470946
Ketu North,2019,8,15.113259153480262,25.251800025964634,28.214902651984044,100.80580080490216,0.229408420524337
Yilo Krobo,2019,8,35.44336578069917,24.55756499093888,28.1967593555549,79.28451471911173,0.2928512935345774
Upper Denkyira West,2019,8,61.64776464243679,24.761886893062417,28.35340010754323,85.61849368493034,0.3040193730054439
Abuakwa South,2019,8,43.29451960074629,23.78430262633413,27.53444106290643,55.3133814163599,0.3640694864048338
Ofoase Ayirebi,2019,8,41.931581529489634,25.045102598283837,28.830425663744425,94.39818054679704,0.323200896711131
New Edubiase,2019,8,47.49425310227673,24.960352717320937,28.683015228748296,91.77093423694676,0.3436959528826928
Amenfi Central,2019,8,52.83582314613656,24.59587919741995,28.199498053762888,80.47225512001707,0.2723528820433924
Akrofuom,2019,8,46.4100446440255,24.730861837708527,28.31115966920091,84.65671696896075,0.3347132120253165
Suhum,2019,8,44.54623869318266,24.515195099633857,28.214363905745994,77.97104808864829,0.4017275294117647
New Juaben South,2019,8,51.67683482776842,24.621034470164744,28.312853673255063,81.25206857510794,0.3837359676695106
South Tongu,2019,8,17.08646236671898,25.239318659745823,27.79060774030373,100.41887845211969,0.2697157750980963
Lower West Akim,2019,8,40.98674937227057,24.515145916547542,28.165281856310585,77.96952341298059,0.3192898247449646
Akim Oda,2019,8,43.97216327287529,24.85312648826663,28.515984435108525,88.44692113626664,0.3438151927437642
Amenfi East,2019,9,164.54941292318605,24.757573423837066,28.74634160249331,82.7272027151154,0.3278808243404188
Sege,2019,9,89.69031649248448,25.5641790658244,27.781981847389613,106.92537197473156,0.3635927798782459
Binduri,2019,9,148.96808051610785,26.522880314059936,30.400150404167636,135.68640942179826,0.5632689845619631
Akim Swedru,2019,9,182.928599555169,24.86480952026111,28.876092046807795,85.94428560783024,0.2482805378945592
Lawra,2019,9,232.66300593262744,26.097383843481364,30.238119552370318,122.92151530443536,0.3663963950306927
Sissala East,2019,9,186.20509571814364,26.00594487589232,29.988436466442263,120.17834627677924,0.3368156560089086
Anlo,2019,9,97.34396741225906,25.65120231589424,27.1730977299444,109.5360694768262,0.2731325428132783
Garu,2019,9,152.7651452656689,26.28254882935765,30.100015072627397,128.47646488073207,0.6127944176666346
Ashiaman,2019,9,83.68244336966126,25.362804309259104,28.28372257802983,100.88412927777438,0.368170721081177
Navrongo Central,2019,9,166.8316454077906,26.55571342483457,30.42229069054628,136.67140274503868,0.4304950864694334
Wassa East,2019,9,152.11636575999472,24.772154426696147,28.147994385427783,83.16463280088273,0.2059795134443021
Subin,2019,9,196.1004022477548,24.59869077470563,28.374733988444007,77.96072324117085,0.257
Kwesimintsim,2019,9,117.12989023267583,24.9930931191505,27.51528823250009,89.79279357451522,0.4342393785668991
Asawase,2019,9,196.20895536858532,24.59869077470563,28.374733988444007,77.96072324117085,
Bolgatanga East,2019,9,191.26546872401173,26.39872648317652,30.26567660599345,131.9617944952923,0.4057819500427767
Madina,2019,9,97.56215924291386,25.128425506661724,28.285919521649383,93.8527651998522,0.387625
Atwima Kwanwoma,2019,9,228.8783570162752,24.72580558190645,28.550806259875955,81.77416745719576,0.2220006496470836
Builsa North,2019,9,178.12132462814012,26.476375065752123,30.35568025428789,134.29125197256084,0.3898727442898758
Jirapa,2019,9,207.01780350002107,25.957782902718822,30.056828100002907,118.73348708156504,0.332201900360878
Oforikrom,2019,9,209.41109328538028,24.598863123712785,28.341527615044463,77.96589371138482,0.714
Awutu Senya West,2019,9,99.8399056686345,25.298107692623223,28.45302557729443,98.94323077869576,0.3481058338835062
Fanteakwa South,2019,9,130.9740542887487,23.96249905497236,27.65651875824836,58.87497164917291,0.2937737643797202
Talensi,2019,9,181.3679090268976,26.350000108905856,30.148072520127283,130.50000326716992,0.4517880081307412
Trobu,2019,9,81.81824750306113,25.276225030325424,28.0897432452419,98.2867509097634,0.4136233165319894
Nhyiaeso,2019,9,202.13954548257905,24.65699258481427,28.43933603931937,79.70977754442983,0.297
Asokwa,2019,9,207.9722480306708,24.704707975714268,28.48414716268022,81.14123927143018,
Bosomtwe,2019,9,236.31155096138892,24.763086875777404,28.510564189772484,82.89260627332288,0.2454424230939295
Adentan,2019,9,84.29156243215874,25.196432715696464,28.110015230299343,95.89298147089534,0.4831568907963757
Nkawkaw,2019,9,162.60919718313778,24.360944843610657,28.38781528613632,70.82834530832162,0.2232934483786559
Agona West,2019,9,124.30057453004656,25.07385503132619,28.67848666641193,92.21565093978768,0.3955898230088495
Manhyia North,2019,9,200.1673518054561,24.573532473478487,28.321303488840677,77.20597420435577,
Daffiama Bussie Issa,2019,9,204.63451939778363,25.882416867019245,29.93814369552041,116.4725060105756,0.330801413869676
Yagaba Kubori,2019,9,215.92339772498903,26.41440560332777,30.307724527087625,132.43216809983014,0.4934355558088519
Manso Adubia,2019,9,252.0868028345889,24.874271969716347,28.850870613128585,86.2281590914944,0.2903649448563773
Juaben,2019,9,213.8274680915772,24.86119279886153,28.586843645158574,85.8357839658477,0.1217501357736382
Chireponi,2019,9,215.8410678551204,26.288371349332174,30.090997849233595,128.6511404799651,0.3432439102713388
Tema East,2019,9,53.6745813811029,25.729545025315524,28.33811367899669,111.88635075946604,0.3283964948398702
Dome Kwabenya,2019,9,76.702897310746,25.215062513536385,28.07295152655175,96.45187540609204,0.3794020650813517
Upper Manya Krobo,2019,9,132.54420524387055,24.93321798028813,28.10169643987335,87.99653940864887,0.2835471728864845
Ahafo Ano South West,2019,9,247.51952640343828,24.430304465484344,28.33111652050228,72.9268466942331,0.2608509897913893
Gushiegu,2019,9,204.9938256081973,26.01663569031272,29.760764375306696,120.4990707093742,0.3127594001725818
Asuogyaman,2019,9,155.8707294094153,25.509542049202583,28.5919224833579,105.2862614760759,0.3006459126633077
Pru West,2019,9,254.1613234044671,25.6091356832843,30.05481702779184,108.27407049852629,0.3651396460962769
Wa Central,2019,9,212.6321748038638,25.61056063023773,29.633113197383736,108.31681890713377,0.3940072589885905
Abirem,2019,9,147.6938260617448,24.732853575735337,28.65534984482622,81.98560727205997,0.2421294568747016
Sene East,2019,9,292.3969039229805,25.90634755148768,29.17215554599646,117.19042654463776,0.3108082358845423
Wa West,2019,9,221.9646662246956,25.69472079110435,29.75821608587949,110.84162373313046,0.4520154570570756
Prestea Huni Valley,2019,9,195.12931143230853,24.579774995209675,28.15634786450044,77.39324985628707,0.2303468399260436
Savelugu,2019,9,220.60505218644207,26.39555643954591,30.14518439064631,131.86669318638752,0.503637956441626
Bekwai,2019,9,218.2512864534308,24.705465415643477,28.51194270045332,81.16396246930468,0.1700561483275452
Okaikwei North,2019,9,58.43137245625488,25.248944371605475,27.47101201041056,97.46833114816351,0.4052848143577084
Bibiani Anwiaso Bekwai,2019,9,261.035106103838,24.84984986532474,28.789342197007908,85.49549595973701,0.2680519848771266
Daboya Mankarigu,2019,9,240.1420258963317,25.87203923449439,30.02927929155402,116.16117703483624,0.4478797007319031
Saboba,2019,9,254.19215955242487,26.11032874634943,29.99490262549756,123.30986239047978,0.3830382616319622
Atiwa East,2019,9,129.0835070355619,24.30644569730123,28.307113106703607,69.1933709190401,0.2957391021205585
Odotobri,2019,9,222.8747016436519,24.85756705282845,28.77522281525273,85.72701158484784,0.2076583181259544
Mion,2019,9,228.5473947881276,25.85659812633858,29.67186966473466,115.69794379015644,0.4191753174479204
Tamale North,2019,9,255.225227595826,26.1350303606118,29.877492529916022,124.050910818351,0.5085486607801214
Lower Manya Krobo,2019,9,145.61470864130612,25.240571128729464,28.869893142959683,97.2171338618854,0.3572987692307692
Amasaman,2019,9,94.07717220522332,25.225740807338177,28.468617894689253,96.7722242201452,0.2667560087399854
Tatale Sanguli,2019,9,279.2160285750421,25.68149084023792,30.31025621984997,110.44472520714253,0.3923186321991811
Kintampo South,2019,9,245.7336044034089,25.10862142402947,29.83505584956076,93.25864272088351,0.2542176288166458
Kade,2019,9,128.42629503380337,24.715990074354885,28.59277961489788,81.47970223064436,0.2649461985828739
Akatsi South,2019,9,148.04550927217784,25.74571223652236,28.77485816922969,112.37136709567444,0.2700054386460768
North Tongu,2019,9,144.56515095294458,25.609511380424127,29.13926783335988,108.28534141272168,0.3315091107871721
