cons_name,year,month,nights_valid,bm_mean_rad,nlit_0p25,lit_share_0p25,nlit_0p5,lit_share_0p5,nlit_1p0,lit_share_1p0
Keta,2019,7,6.825052577263174,0.0561017362223242,0.4500375968020754,0.0419889515152104,0.1483510378526154,0.0120384718274406,0.0126304583192291,0.001010065113502
Jaman South,2019,7,5.626486361403522,0.0325048295609932,0.1002883747491437,0.0200105165823691,0.0350610106783911,0.0069786436128922,0.0027606029481615,0.0004896783920396459
Biakoye,2019,7,4.510237939430696,0.0351410024082138,0.0724645963485857,0.0165798486112717,0.0147978820585421,0.0045962718383735,0.0008831971737690438,0.00024495329929541886
Ayensuano,2019,7,7.418766242599733,0.062768299863035,0.3829145959468363,0.048116898490696,0.122607225450376,0.0163378493992957,0.023832785361829,0.0030662129882999
Gomoa East,2019,7,9.588604297760773,0.1158780437975905,1.271684972104114,0.1167107484669679,0.5431840436823007,0.0479009790050576,0.1288787820489265,0.0106427709835423
Zabzugu,2019,7,7.4502194577803795,0.0282633650265906,0.2272562656595295,0.0303567469629534,0.0484654848924145,0.0062724011452996,0.0035001325087872,0.0004620901500423656
Techiman South,2019,7,6.423970071199164,0.0915884011538844,0.5668564434958734,0.0858603106336121,0.3325599599047176,0.0511816808998471,0.1096313148662271,0.017270089490339
Akuapim North,2019,7,6.542046983469247,0.1513412698520359,1.1230489353235082,0.1661840896583226,0.4328126283075716,0.073540139475885,0.0506566189336179,0.0092399893720522
Ejura/ Sekyedumase,2019,7,5.794094265324995,0.0463931465095474,0.2459933988907413,0.046925462853667,0.1071497066001812,0.0207780132211686,0.0275706123812558,0.0057275328463665
Ajumako Enyan Esiam,2019,7,7.578929235057293,0.0688257184000373,0.4363018736450914,0.0558904185860578,0.103805357695881,0.0134538039455629,0.0168453855682873,0.0022178234227322
Nkoranza South,2019,7,7.442740620224031,0.0262625981037231,0.1567461276697347,0.0185026198325258,0.068165247050675,0.0076505301574098,0.0163536210320886,0.0016236265342564
Aowin,2019,7,6.213269407163668,0.0542465785646081,0.3533142024785396,0.0550261384384929,0.1896875462307918,0.0298164871059729,0.0381012847892634,0.0055988891737619
Bunkpurugu,2019,7,7.836280460136786,0.0171081874275288,0.0375105532806608,0.0045940219446217,0.0160959874158143,0.001939130590678,0.0024544112025652,0.00028871333959318795
Sunyani West,2019,7,6.428768466672998,0.0402830766152978,0.207684034038784,0.0308391869317983,0.0929265129227168,0.0135818203969814,0.0219607098794723,0.003204222977568
Upper Denkyira East,2019,7,5.768450021739266,0.0514915988391265,0.2780816028948859,0.043110497368743,0.139935217801405,0.0207549941498525,0.0434232841141892,0.0066949918411631
Kumawu,2019,7,6.809622518333769,0.018243058034086,0.0444165923836587,0.0097142080047045,0.0229235214948279,0.0054224436567208,0.0093119851191905,0.0022893242628801
Nandom,2019,7,8.459955027739039,0.0316676294735671,0.1456990667641475,0.0165751935047521,0.045433042324304,0.0050272892898316,0.0078332831593627,0.0008355502122251966
Amenfi West,2019,7,6.29000076115532,0.0628887443531824,0.4124047203129711,0.0693254284352269,0.1856172660691661,0.0308076029355141,0.0352595557662315,0.0060182228490911
Nsuta/ Kwamang/ Beposo,2019,7,6.111068293991248,0.0342764505104799,0.1865849508390471,0.0353465666771866,0.0648355752562475,0.012958036147061,0.0200255786839386,0.004384994061074
Buem,2019,7,6.488734708471311,0.0429112333869004,0.2127286812466479,0.0292854680879747,0.1047357981390518,0.0145762810803643,0.0464879498071798,0.0066483198635612
Ada,2019,7,10.806452104337875,0.0749747502025109,0.7592313293906524,0.0679382931208144,0.1855437031349502,0.0168172799310441,0.017870037751026,0.0017084671162916
Dormaa East,2019,7,5.390251936498993,0.0289169050935268,0.0695793047870213,0.0146606170732949,0.0237724802724668,0.0049232513646677,0.0015848320181644,0.0002993571647593793
Abura Asebu Kwamankese,2019,7,9.791735851976163,0.0959256941870396,0.8052485612431328,0.0804210600663123,0.3383503841644494,0.0324888989654849,0.1075809244942776,0.0102354853912459
Akuapim South,2019,7,6.7534563486675045,0.1876448162944101,1.4629671540005138,0.2133719623179141,0.6235559780121409,0.085083482741308,0.1730764394956674,0.0228013843670792
Mampong,2019,7,4.551252903239372,0.0932031971605109,0.2923433847795701,0.0821320150011961,0.1913800003480016,0.057376053911584,0.1024377512136556,0.0336020728658671
Offinso North,2019,7,5.815296156718762,0.0283649352380981,0.108548036739511,0.0184812258884886,0.0377942610192877,0.0071426012150213,0.0031499968642565,0.0005959609548084892
Sunyani East,2019,7,6.480958453276769,0.1376195594653751,1.1700882110331123,0.1512315773903993,0.6791344713229971,0.0856517223090694,0.2040322037607528,0.0247720780548344
Ningo Prampram,2019,7,12.647977667918155,0.1969988663746297,2.7803678689542486,0.2335243144828878,1.469334168243085,0.1202978864860653,0.4058687490298121,0.0321287231867132
Achiase,2019,7,7.043451853111602,0.0680142997931954,0.5594643732057031,0.0806306605524398,0.1332345331081984,0.0195707498449014,0.010410466345161,0.0016530038078959
Ellembele,2019,7,8.045714336941229,0.075107098503185,0.5583044628791566,0.0607677785710861,0.2886426037441536,0.0316729250980393,0.1014259600190052,0.0115065134166219
Dormaa West,2019,7,7.891182631264371,0.0186418676800687,0.05334467700161,0.0065358265842357,0.0235460091646788,0.0027432916075661,0.0031920220986145,0.00032188801468164885
EKUMFI,2019,7,8.246993689724967,0.0971506059855942,0.6512531253720678,0.0864177416251449,0.17964192165734,0.0274840070171797,0.0464899095130372,0.007459921327401
Upper West Akim,2019,7,6.779946449637471,0.0734200255746812,0.4479971634213907,0.065168073223017,0.1538081730578051,0.0221789982454041,0.0120422040480892,0.00144501651219
Tano North,2019,7,6.601793150074522,0.0386061454784909,0.1539082066962707,0.0224890640412251,0.0266882807578248,0.004091595439344,0.0030362164072463,0.000544486328391865
Twifo Ati Morkwaa,2019,7,7.663271448626365,0.0368571686395392,0.1921735615026477,0.0247007621361916,0.1041066922557486,0.013228523089484,0.0310711874044851,0.0036971877032661
Hohoe,2019,7,5.399728160995263,0.0716922853763989,0.3515703556791468,0.0656069282732805,0.2045103083847077,0.0378717750660401,0.077999417487847,0.0136666117130371
Kpone Katamanso,2019,7,12.521043155348,1.1744541543823102,10.610966072131884,0.8615074782017155,8.916294379114385,0.7291329489464894,6.546396218983854,0.5354427296797615
Evalue Ajomoro Gwira,2019,7,9.71672316423226,0.0509258848761445,0.4390396450501566,0.0451010884471676,0.1999219055056618,0.020908351768304,0.0478956528549987,0.00499889153381
Afram Plains North,2019,7,5.607635094315082,0.0295240641768698,0.0401376108392252,0.0104138492960024,0.0072867896942539,0.0017807180827551,0.0,0.0
Assin South,2019,7,8.051574331573088,0.037547263362983,0.2312074909643889,0.0249993838740012,0.1087075170036143,0.0115713371748826,0.0275359601704007,0.0026268035343056
Cape Coast South,2019,7,10.17682321268322,0.7776120398800033,8.311133712234522,0.8193147687056342,5.761986239904279,0.574417929693749,2.8482680227340724,0.283981020592873
Asutifi North,2019,7,7.061909853561275,0.0278365693941504,0.1100320372387678,0.018146337241628,0.0320543226153963,0.0057732596135578,0.0083499817102338,0.0016202271042421
Sekyere Afram Plains,2019,7,4.134690501731947,0.113717131552557,0.4732264959014718,0.1197032977863798,0.2097373830015477,0.0582745471950013,0.0650134706879468,0.0169986133709276
Assin North,2019,7,7.291109773879679,0.0318965972431088,0.1473515665157672,0.0203089496303552,0.070821980905988,0.0095032101864873,0.0217861703355232,0.0027616209117545
Domeabra/ Obom,2019,7,10.997486242937716,0.1186842069203151,1.0094768151237037,0.090726948598947,0.2927669458096699,0.0253220874974681,0.0674647314494039,0.0058605269458039
Shama,2019,7,12.67999393622276,0.2201060442611724,3.0207586567755382,0.2295778692409527,1.5537548962556178,0.1158077647317108,0.5651978307325924,0.0424395034989277
Ahafo Ano South East,2019,7,6.448854881961122,0.03977890352597,0.1801339613439336,0.02827352429912,0.0875052104516174,0.0139279970526307,0.025307184601027,0.0043022056155752
Asikuma Odoben Brakwa,2019,7,7.159456914611396,0.0535240341429746,0.3922261220036518,0.0570956259326639,0.1232690741243551,0.0165501081265217,0.0092340956589537,0.0011657593328335
Nadawli Kaleo,2019,7,10.770711186168564,0.0229014223490304,0.1197043476943815,0.0103733093187887,0.0380500882261619,0.0032876453266872,0.0023173566987512,0.00020211600414105847
Afram Plains South,2019,7,7.313355686617244,0.0184385983508334,0.0295638146433474,0.0040076044577988,0.0166992417135907,0.0021706218487359,0.0054804461222209,0.0006880202309213935
Essikadu Ketan,2019,7,11.3711835106383,0.6313759693048615,6.614175531914891,0.5827892071824085,5.255944148936169,0.4608156524370719,3.1103191489361697,0.2743956932733627
Bawku Central,2019,7,6.798791113682448,0.0642833355712737,0.364721141979989,0.0494404508811906,0.2076219092565421,0.0281369593145102,0.0856624962965901,0.0114337055711735
Sekondi,2019,7,13.048672765784842,0.9515481195603328,7.50599396097165,0.6076455811631511,6.351232592726122,0.5142692002389784,5.37597458200009,0.4363766838887725
Afigya Sekyere East,2019,7,3.57036362693898,0.2188552212767696,0.6995237375507698,0.2030626858925059,0.4626498972546572,0.1402430901778461,0.2850853638535775,0.0902968612616422
Awutu Senya East,2019,7,10.353440572981672,0.5225192474243452,4.901141997270404,0.4417063710823094,3.4696116742683167,0.314646389624554,2.074867894595635,0.190878820656047
Pusiga,2019,7,7.503441263288889,0.0393401364159259,0.1647025792401144,0.0211533085019456,0.058668417018887,0.0071020433583746,0.0183824924307384,0.0021634366460162
Effia,2019,7,13.526569843756617,0.4803031010193362,6.087140619045602,0.4778299576707337,3.849176440699496,0.3167402777730441,1.9641783461066176,0.1713513157034261
Offinso South,2019,7,6.376628907248103,0.083450158212349,0.5123185060001169,0.0909136666494913,0.2372746874425653,0.0461468190791298,0.065808525230972,0.0133941154398562
Agona East,2019,7,8.393021276595746,0.1037099345145829,0.9768445171849428,0.1124973351648367,0.3708510638297872,0.0412377047829708,0.0660785597381342,0.0072190930936516
Ahanta West,2019,7,11.84490931637558,0.1050297737622303,1.3312884466191397,0.1061482858606686,0.7093618853886042,0.0563026652013642,0.218454682622586,0.0173086012932638
Zebilla,2019,7,6.9596587311491005,0.0202901338911655,0.0621900549524192,0.0076973773165829,0.0228637189246148,0.0026972716289892,0.0042427519653924,0.0004977937893915889
Afadjato South,2019,7,6.857481643510371,0.0499147380867111,0.2582260706120294,0.0342893375763255,0.132315116074569,0.0169199875495349,0.0400888695919802,0.0048377194464765
Takoradi,2019,7,11.488336045880802,2.078425852943186,11.307292877625358,0.9831503948241086,11.041385724250173,0.959965047333339,9.679376889095558,0.8431180053999245
Asutifi South,2019,7,7.647004067584477,0.0697223997584679,0.2522152690863579,0.0448685897809939,0.0987030663329161,0.0197181465895438,0.0357618898623279,0.0075836827654335
Lambussie Karne,2019,7,8.95766102740955,0.0207213085384618,0.0444473997141421,0.0046799471226374,0.0069140399555332,0.0007541639027476495,0.0,0.0
Bia East,2019,7,7.285282533424879,0.0218805083113504,0.0721431049884461,0.0093101553145205,0.0248038064863827,0.003097840217196,0.0068243228278443,0.0006885275625113062
Tema West,2019,7,8.748667144107582,2.9153559706696663,8.748667144107582,1.0,8.732195432481895,0.9975799477483602,8.08808784912867,0.9165626158367915
Ayawaso West Wuogon,2019,7,9.187078791912802,3.18417051421375,9.187078791912802,1.0,9.187078791912802,1.0,9.103648390049088,0.9906596119847784
Juaboso,2019,7,5.49684228487689,0.0209410645870084,0.0247096728864085,0.0041192319018787,0.0029158176836061,0.0005285800916580311,0.0002559495729155166,6.398739322887916e-05
North Dayi,2019,7,4.748229487199509,0.0975163071119336,0.4453185859310275,0.0732992506269657,0.1962799698292383,0.0333146642069195,0.0463040817083575,0.0084203398787605
Ledzokuku,2019,7,9.967520061138709,2.748455591743697,9.965864221118329,0.9998160177864795,9.946121513183034,0.9978489981284036,9.722933384282255,0.976111276541439
Ahafo Ano North,2019,7,6.356283108267316,0.0347442866576827,0.1301085468927215,0.0201716609804791,0.0468737982133896,0.0074630582526271,0.0133147273874883,0.0021992833110433
Asante Akim North,2019,7,5.779530389982643,0.0472168035749169,0.1564736192824208,0.0363721628629449,0.0811769398601881,0.0193017840163915,0.0360306207564932,0.0085861420603646
Sissala West,2019,7,8.897571963706975,0.0147865238223225,0.0161773220589734,0.0018805767588282,0.0040982549216066,0.0004535641820308979,0.0003235464411794689,4.044330514743361e-05
Cape Coast North,2019,7,11.159400970020132,0.1545471497054447,1.999829821028447,0.1739991248057797,0.7999971636838071,0.0672454761788318,0.1150835295118699,0.0089970069776301
Krowor,2019,7,9.519027027027027,2.6200218949769,9.519027027027027,1.0,9.473189189189188,0.9948178681167398,8.944756756756757,0.940698990395746
Bia West,2019,7,6.533111210110057,0.0239746701898448,0.0939742492346359,0.014716048655256,0.0205587503980544,0.0031913132124627,0.0037382507755445,0.0005146687946793376
Chiana Paga,2019,7,6.38400856119107,0.0176910214694756,0.038354635680929,0.0056891875667944,0.0051977172933144,0.0008299379593708662,0.001061820877064,0.0001769701514514622
Mpohor,2019,7,8.875369192407508,0.0551755917615308,0.3349061116482621,0.039529430221351,0.2016942309975743,0.0247458658369177,0.0832391905416179,0.00997410588281
Asunafo North,2019,7,8.288632391521668,0.0269534885513017,0.1329198965631973,0.0150875109555444,0.0527503659568843,0.005912159328661,0.0079192393804907,0.0007929178550271277
Dadekotopon,2019,7,9.984234711912336,2.776775434978778,9.984234711912336,1.0,9.946907034287737,0.9955873084009303,9.550759985860727,0.9540803463375688
Bongo,2019,7,8.304929391539881,0.0261649871501429,0.1103233256816482,0.0127724510867897,0.010633087928543,0.0011010074032624,0.0,0.0
Obuasi East,2019,7,3.5156010473696746,0.2793296225474102,1.1194864263040698,0.3084319969538535,0.6659781115269816,0.1806570334489559,0.2464395698109632,0.0678014313818528
Atwima Nwabiagya North,2019,7,6.713708399900243,0.1190217283190109,0.8709073995429638,0.1292847555304721,0.3519821769230251,0.0495125686355645,0.1225302837266679,0.0166524468913158
Ablekuma North,2019,7,9.907625145518043,3.1087384853568434,9.907625145518043,1.0,9.417054714784634,0.9533094551461956,8.766123399301511,0.884287301590612
Manso Nkwanta,2019,7,4.4780524293631645,0.0790194736359243,0.3854967151854865,0.0822216944670094,0.1703225296085345,0.0373237581011073,0.0350386493083808,0.0073687360007605
Ho West,2019,7,6.144577603143415,0.0590688138365659,0.290069942531296,0.0502902478683732,0.1131126653895843,0.0196215617507669,0.0352243061433599,0.0063958073261433
Ayawaso East,2019,7,9.988544920950488,4.145335875597572,9.988544920950488,1.0,9.988544920950488,1.0,9.958439837167472,0.9973918397769912
Nabdam,2019,7,7.558634979620026,0.0249191017691447,0.0509110188040507,0.0067128082835625,0.0099224685545298,0.0014150346231205,0.0012403085693162,0.00013781206428413825
Atwima Nwabiagya South,2019,7,5.958042564942111,0.1393013573159174,0.818745931872424,0.13831598110784,0.4609084991814436,0.0744719421703784,0.1654154914298113,0.0239532576823529
Kwabre East,2019,7,4.0926930309885226,0.2908667674754333,1.6021708320841617,0.3718243829848314,0.8247731051211463,0.1770314479344255,0.1849295467553349,0.0442304204276139
Afigya Kwabre South,2019,7,5.611444463910301,0.6491199135925546,4.555897424667132,0.8114647442675158,2.761310879467413,0.4813257812662831,1.2683404870357389,0.1981855711687425
Damongo,2019,7,9.80516416422198,0.0152397706288262,0.0766281727241776,0.0075710864624601,0.0414811181623211,0.003961472725634,0.0086224486074424,0.0007382300199376748
Afigya Kwabre North,2019,7,2.668351337091446,0.2728769587243631,0.9595306944117774,0.3242309255047693,0.4115832145772515,0.1483105374853692,0.1136461114877485,0.0407234366590794
Effiduasi/ Asokore,2019,7,3.656702450016128,0.1138496388250176,0.3955051994130503,0.0914483084734081,0.2121969280532071,0.050140329328717,0.1080314917704353,0.0273239548803586
Okaikwei South,2019,7,8.204173354735152,3.625421369592413,8.204173354735152,1.0,8.168218298555377,0.9956078499412078,8.127287319422152,0.9904914775495544
Abetifi,2019,7,6.802143602791079,0.0564243883126023,0.1777626011222902,0.0315330142202383,0.0957171321753701,0.018112152305052,0.052475867944322,0.0110124194323593
Berekum East,2019,7,6.272297999877671,0.0705384211772294,0.3309193222827083,0.0615947295400689,0.1493261565437233,0.0295351183681724,0.0436723958651905,0.0091293629818724
Builsa South,2019,7,6.026960513617751,0.0204859344309687,0.0529666390683709,0.0080570966907328,0.0052441839828834,0.0008555326817091854,0.0019422903640309,0.0003237150674250418
Ejisu,2019,7,3.76048809324856,0.2295808194959209,0.980018759625504,0.2227667123745361,0.5421631291254382,0.1221891018585953,0.21788782540113,0.0489951098065922
Yunyoo,2019,7,7.370379377854366,0.0206640947071177,0.1061464111191985,0.0128688690354822,0.0780200919651247,0.0094067349400043,0.0260061182691656,0.0031376930598917
Ho Central,2019,7,7.908350925892109,0.0797585629354377,0.4868804558238068,0.0693197016672637,0.264258007962307,0.0372875666397706,0.1238328646042587,0.0169466196554464
Nalerigu Gambaga,2019,7,7.380331995011709,0.0175518382643779,0.0603864403686467,0.0077412320410394,0.0221507436809927,0.0028502928948339,0.0076079021808559,0.0010008127536773
Gomoa Central,2019,7,10.185687509458992,0.053963701539218,0.3562464346833994,0.0355486968703924,0.048750247389315,0.0041621410963252,0.0029686717813194,0.00021204799385924668
Asunafo South,2019,7,6.796382452142975,0.0289604061736505,0.0987973308939484,0.0136889548325951,0.0281748949137703,0.0035190178048057,0.0100186882320259,0.0010440850183261
Odododiodioo,2019,7,9.301164725457568,1.9507285908186889,9.301164725457568,1.0,9.23044925124792,0.9914862016423568,7.655158069883526,0.8250705480309023
Walewale,2019,7,5.569549110830275,0.0353388582083016,0.1851167318014261,0.0306727814670154,0.0837593360632532,0.0144555059186328,0.0192109840845477,0.0032782714151774
Dormaa Central,2019,7,6.185601109811746,0.031386869278732,0.1333505308293779,0.0206775895289106,0.0599000252229942,0.0089633880139237,0.0158962188438696,0.0023455238461566
Hemang Lower Denkyira,2019,7,7.793174176769015,0.0406770962310277,0.2449074747405613,0.0249370005730976,0.1090775706451529,0.0112316666066306,0.0122126498241891,0.0011241095836014
South Dayi,2019,7,6.869260687426609,0.057035741251431,0.3994972312340935,0.043642589332267,0.1963128903169149,0.0216842875121145,0.0434636938937318,0.0054852174233284
Asante Akim Central,2019,7,3.9755641734484017,0.0878918516956874,0.193888008543181,0.0476413792419124,0.1124952633573323,0.0270696332445461,0.0685241482655275,0.0167745036603637
Efutu,2019,7,13.278292625860852,0.2259872855231051,3.109671118887521,0.2453109503735059,1.946257998229962,0.1533086227334498,0.519750160218915,0.0405144000515615
Atwima Mponua,2019,7,6.340255234591061,0.0276522219509475,0.0994770076584805,0.0155553000679911,0.0254039985935153,0.0038226214601061,0.0084333587085766,0.001163726100323
Mfantseman,2019,7,8.536976614391996,0.1128914387532545,0.9324252218658198,0.1073038026829214,0.2841231776950487,0.0327723694557743,0.0500647044753417,0.0058444174114959
Tema Central,2019,7,9.98441613140992,3.9407994767496617,9.98441613140992,1.0,9.98441613140992,1.0,9.879909445087922,0.9884032095650364
Suame,2019,7,6.432366233138993,1.4423014190901708,6.181219167212886,0.9540577297332096,5.413047228067752,0.8188394195597672,4.175319971021491,0.6231136555164741
Jomoro,2019,7,8.848028335199192,0.0508306878485258,0.3971608717129036,0.0409072349745069,0.1996650797862206,0.020289272191361,0.0727894223309383,0.007312622927131
Ablekuma West,2019,7,9.693728357060404,1.9666306443194228,9.602924201616004,0.9911825072999272,8.554828780300115,0.8819271935871721,6.939976914197768,0.719096087332114
Karaga,2019,7,7.566946620015032,0.0548211985671819,0.4810016495695934,0.0606075053715552,0.2678139638161386,0.0338125111834669,0.0658282216268315,0.0077376719267009
Okaikwei Central,2019,7,7.323825503355706,3.707679996074446,7.323825503355706,1.0,7.192953020134229,0.9826402209949172,6.731543624161074,0.9165847716715512
Old Tafo,2019,7,9.9507032248899,1.6937121456024031,9.9507032248899,1.0,9.847421508737035,0.9903072426562656,7.966898707202728,0.7948844965877038
Tarkwa Nsuaem,2019,7,8.212076403680678,0.0881606658532189,0.694117672516703,0.0869674513607115,0.3506783527953874,0.0436924699956947,0.1184933636185931,0.014453654880952
Wa East,2019,7,7.80566524198726,0.0240218051284728,0.0757903775073008,0.0085990001931755,0.0555614491548709,0.0062216397694922,0.0406823373543396,0.0044608413024675
Manhyia South,2019,7,6.028692710328098,1.2553782088642342,5.895187029235285,0.9699523698438192,5.216328354398058,0.8311064564377414,3.5437890974083994,0.5311379587715548
Mpraeso,2019,7,5.829950632735365,0.044806888025374,0.080564461592165,0.0206173865919356,0.0389832871166676,0.0098344006192935,0.0265065154554136,0.0062536256635025
Gomoa West,2019,7,11.756357407037484,0.0722081489183348,0.847646200688858,0.0619583847478974,0.2728918105822603,0.0181694301797046,0.0432261305924298,0.0029691558309445
Bantama,2019,7,5.952162935532737,1.3344554642789437,5.630028614711327,0.9352592699316248,4.943713179599395,0.8046271022999252,3.4794142400269323,0.5450959730280748
Asante Akim South,2019,7,3.9757062803898617,0.0470002259182209,0.137259773492148,0.0352902081830133,0.0655962994435722,0.0145448189578765,0.0300358149337711,0.0065327915786401
Kumbungu,2019,7,6.362115903558847,0.0271990081455941,0.0699094547792983,0.0117760680089649,0.0390189179237412,0.0067904391366532,0.0194519485931992,0.0031999933060559
Komenda Edina Eguafo Abirem,2019,7,12.631586183607512,0.0854725298670826,1.0829345361570744,0.0810673802853466,0.3526050460707223,0.0267731202978002,0.0595831926286844,0.0047839382391012
Krachi Nchumuru,2019,7,6.156595335498653,0.0118448317094628,0.0172142104751067,0.0025739034689925,0.0013484129972206,0.00026254543625135567,0.0005393651988882735,6.376103463315808e-05
Kwadaso,2019,7,5.751822630580247,1.7511756994613237,5.742534704883653,0.9982343325086644,5.68391091580945,0.9887358608562214,4.775891341256367,0.8375107246917715
Bolgatanga Central,2019,7,6.543523064799657,0.0397944159959566,0.2262775050009092,0.0307689088490046,0.0579802388313026,0.0074849516631614,0.0153543068436685,0.0018246295303061
Sawla Tuna Kalba,2019,7,8.856854846628172,0.0249092635567655,0.2092730057735359,0.0213328281969054,0.1199734397706295,0.0118075285325581,0.0228214229606064,0.0022123002115092
Nanton,2019,7,6.074379874479408,0.0351625854574671,0.1320982348195233,0.0227727681799588,0.0716000231235375,0.0119102887299972,0.0179810638335306,0.0028098779203897
Tolon,2019,7,6.95099444696283,0.0322493701647194,0.1293413795708673,0.0193680760342091,0.049042384406165,0.0075253155834924,0.0067495844666062,0.001045624151409
Tano South,2019,7,6.45381813706975,0.0440638114872408,0.2471846163575114,0.0355119295083801,0.0555351408076378,0.007564733075338,0.0114392853053125,0.0015278163911059
Yendi,2019,7,6.965708050558547,0.0331852486403193,0.2151846367513651,0.0304184386954102,0.1063813254271308,0.0146548038663985,0.027908106812533,0.0038218602379249
Sagnarigu,2019,7,5.697111608252551,0.2302724055604435,1.316226696495153,0.2441713520876735,0.8504648272433509,0.1552952244853369,0.3277305493412876,0.0593281493456157
Tamale Central,2019,7,5.560469152055532,1.7712856596932651,5.50338100652265,0.9881963977215356,5.322661719825265,0.9527287421875444,4.057925917060619,0.7171389150475765
Tamale South,2019,7,6.523081820137759,0.1844690757963107,1.1732750159891323,0.1898271458759064,0.7108398935433394,0.1130561355980244,0.265469667809239,0.042430142111286
Atiwa West,2019,7,3.7718912472719897,0.0630659714210033,0.1525521133867685,0.0381693483653024,0.0704719231317324,0.0186763233031496,0.0416369782528962,0.0117458456524751
Bodi,2019,7,4.995723705882,0.0324337182514625,0.0950105632713508,0.0164357589568294,0.0359261000122747,0.0060995622822556,0.0111969678371589,0.0018988580582908
Yapei Kusawgu,2019,7,7.776508591571785,0.0184484085883885,0.1063164531567936,0.0141482942179225,0.0445195038437236,0.0057917030289859,0.0057683830704207,0.0007129833130940491
Fanteakwa North,2019,7,8.545127144754685,0.0273392772917331,0.2660696595725024,0.0304309253112688,0.0590859084539695,0.0063988260720715,0.0090440757539724,0.0009657472920643552
Salaga South,2019,7,4.94714301732883,0.0270295585343853,0.1439519303904174,0.0294447847373319,0.0558331612999188,0.0113020152553145,0.0040761498505009,0.0007756188244927799
Asene Akroso Manso,2019,7,5.665625912425942,0.0643036907392834,0.4637483671493952,0.0783020331463375,0.1339642323487675,0.022052274242306,0.0059910345929385,0.0009435409657535676
Agotime Ziope,2019,7,9.323997387895163,0.0169400132937127,0.0199281430199691,0.002478271006876,0.0006144711572058191,5.586101595622606e-05,0.0,0.0
Bimbilla,2019,7,6.700710033188738,0.020028565857691,0.1074032213855037,0.0159824135111245,0.0574768552240671,0.0085253567983833,0.0041957134266281,0.0006109304887153715
Nsawam Adoagyiri,2019,7,8.509090708013535,0.4129649911299581,4.611831191524186,0.5277139654040328,2.594119793855477,0.2871369243838447,0.851877861582358,0.0942665801405657
Anyaa Sowotuom,2019,7,9.37751479289941,2.759614077404406,9.11656804733728,0.968361608269652,8.55724852071006,0.9169946097498816,8.53683431952663,0.9151387738317428
Wulensi,2019,7,6.229223321498095,0.0207716238277571,0.0859114471314732,0.0144344032577867,0.0418712316183171,0.0065958593731627,0.0066928645897886,0.0010083562147603
Weija Gbawe,2019,7,9.514834157064252,1.855605530519015,9.2678828948658,0.9755735280454578,8.040967195441242,0.8646479299627318,6.475729106870336,0.7119003212707886
Banda,2019,7,10.01800257814407,0.0179974322362078,0.1107423064437014,0.0115902262333455,0.0356894047283351,0.003601205058161,0.0042327296337281,0.0004418842788699972
Kintampo North,2019,7,6.988467797627984,0.0250281561343274,0.1568196967422308,0.0217776089263816,0.0803787219136265,0.0112094130914997,0.0079871891107441,0.0010071952223646
Sefwi Wiawso,2019,7,5.283391081360583,0.0385765076010211,0.1250068360451887,0.0210766540088051,0.042811125226486,0.0067765847164995,0.0130256918750128,0.0018811519715645
Nkwanta North,2019,7,6.492258729757332,0.0147175774913811,0.0265965267200263,0.0042284445294594,0.0061112712032196,0.0009709376530373224,0.0009997588816814762,0.00016662648524610213
Assin Central,2019,7,6.753228237929103,0.0460223143972518,0.2268811646638239,0.0351067943185042,0.085812120428996,0.0129389181002739,0.0059633027522935,0.00092698394390262
Kpandai,2019,7,6.306907781258864,0.0163797133625318,0.0615917863996905,0.009675785320867,0.0227382073004915,0.0033105037423534,0.001700221101714,0.0002693907364588952
Bosome Freho,2019,7,4.912018997411284,0.040459768622946,0.1668287446749803,0.0311142151515741,0.0891860879864863,0.016374249150748,0.0181891904624102,0.0033585933775223
Pru East,2019,7,4.531070855618589,0.0391874940921403,0.2399764445940885,0.0512107711417951,0.074451038696042,0.0160185820644925,0.0039660163914254,0.0007760556161443488
Akatsi North,2019,7,9.08899101231942,0.0262460236890112,0.060149063189273,0.0065449396909664,0.0020438924297492,0.000233929042764518,0.0,0.0
Sene West,2019,7,5.063770567115829,0.0175691643974764,0.0673452390446965,0.0129358830413591,0.0205288990123548,0.0037353590332144,0.0022475664322832,0.0003651528329013988
Fomena,2019,7,4.616948152853238,0.062390947288158,0.2848781478014728,0.0599583680882777,0.0546953413102071,0.0109949213650314,0.0005525921080825054,9.263145435219197e-05
Central Tongu,2019,7,10.884198454867978,0.0334436373267952,0.2110228006117883,0.0194861746694498,0.0480817199792365,0.0044067882653255,0.0006441207562230274,5.904440393353048e-05
Ketu North,2019,7,10.29329467086707,0.066664341487167,0.4785755270105984,0.0454338576369232,0.1243698846061682,0.0113192291776298,0.0145753687260512,0.0012770762216108
Yilo Krobo,2019,7,7.745792080422923,0.088597376584652,0.6146368680348645,0.0747800134248972,0.3058597540123928,0.0384284146532683,0.1073418318010239,0.0151107897820002
Upper Denkyira West,2019,7,5.686965365585488,0.0616603922372793,0.3333901411031704,0.054620484139061,0.1352483049294484,0.0224599852272583,0.0269360454462158,0.0039945771283165
Abuakwa South,2019,7,4.752834000750088,0.0931680833880085,0.4413863060016906,0.0806190425122176,0.2028595580243932,0.0374021717035764,0.0742784687839633,0.0131852061460681
